column,vif,bare_name,base_concept,group,asset,stage,window_s,market_scope
d2_pull_rate_spot_5bps_15s_btc,4039.937,d2_pull_rate_spot_5bps_15s,d2_pull_rate_5bps,Dynamics,btc,S2,15.0,Spot
d2_pull_rate_spot_10bps_15s_btc,4037.7963,d2_pull_rate_spot_10bps_15s,d2_pull_rate_10bps,Dynamics,btc,S2,15.0,Spot
spread_fut_60s_btc,4002.3232,spread_fut_60s,spread,Price,btc,S1,60.0,Futures
liq_sum_spot_1s_btc,4000.0119,liq_sum_spot_1s,liq_sum,Bookshape,btc,S1,,Spot
d1_pull_rate_fut_5bps_15s_btc,3994.0543,d1_pull_rate_fut_5bps_15s,d1_pull_rate_5bps,Dynamics,btc,S2,15.0,Futures
liq_concentration_spot_struct50_1s_btc,3990.8108,liq_concentration_spot_struct50_1s,liq_concentration_struct50,Bookshape,btc,S2,1.0,Spot
liq_concentration_fut_struct100_1s_btc,3988.1296,liq_concentration_fut_struct100_1s,liq_concentration_struct100,Bookshape,btc,S2,1.0,Futures
depth_gradient_bid_fut_struct100_300s_btc,3987.081,depth_gradient_bid_fut_struct100_300s,depth_gradient_bid_struct100,Bookshape,btc,S2,300.0,Futures
z_book_asymmetry_fut_struct50_1s_btc,3962.7738,z_book_asymmetry_fut_struct50_1s,z_book_asymmetry_struct50,Normalization,btc,S2,5.0,Futures
max_bps_ask_fut_60s_btc,3912.4003,max_bps_ask_fut_60s,max_bps_ask,Bookshape,btc,S1,60.0,Futures
book_asymmetry_fut_struct100_1s_btc,3910.4192,book_asymmetry_fut_struct100_1s,book_asymmetry_struct100,Bookshape,btc,S1,,Futures
l2_update_count_fut_5bps_5s_btc,3887.5569,l2_update_count_fut_5bps_5s,l2_update_count_5bps,Activity,btc,S2,5.0,Futures
spread_sf_div_300s_btc,3883.4062,spread_sf_div_300s,spread_sf_div,Cross-Market,btc,S2,300.0,Cross
d2_pull_rate_fut_10bps_15s_btc,3878.9874,d2_pull_rate_fut_10bps_15s,d2_pull_rate_10bps,Dynamics,btc,S2,15.0,Futures
spread_fut_300s_btc,3878.9748,spread_fut_300s,spread,Price,btc,S1,300.0,Futures
d1_pull_rate_fut_10bps_15s_btc,3866.2428,d1_pull_rate_fut_10bps_15s,d1_pull_rate_10bps,Dynamics,btc,S2,15.0,Futures
aggr_absorp_ratio_bid_spot_10bps_1s_btc,3849.5725,aggr_absorp_ratio_bid_spot_10bps_1s,aggr_absorp_ratio_bid_10bps,Absorption,btc,S1,,Spot
depth_gradient_fut_struct100_1s_btc,3837.1227,depth_gradient_fut_struct100_1s,depth_gradient_struct100,Bookshape,btc,S2,1.0,Futures
trade_count_sf_div_900s_btc,3823.6076,trade_count_sf_div_900s,trade_count_sf_div,Cross-Market,btc,S3,,Spot|Futures
z_liq_imb_fut_struct100_900s_btc,3799.7658,z_liq_imb_fut_struct100_900s,z_liq_imb_struct100,Normalization,btc,S2,900.0,Futures
queue_pressure_log_div_2bps_1s_btc,3793.0669,queue_pressure_log_div_2bps_1s,queue_pressure_log_div_2bps,Pressure,btc,S2,1.0,Cross
book_asymmetry_fut_struct100_60s_btc,3781.0995,book_asymmetry_fut_struct100_60s,book_asymmetry_struct100,Bookshape,btc,S2,60.0,Futures
z_book_asymmetry_fut_struct100_1s_btc,3780.4477,z_book_asymmetry_fut_struct100_1s,z_book_asymmetry_struct100,Normalization,btc,S2,5.0,Futures
liq_sum_fut_1s_btc,3748.3938,liq_sum_fut_1s,liq_sum,Bookshape,btc,S1,,Futures
depth_gradient_bid_fut_struct100_900s_btc,3741.0271,depth_gradient_bid_fut_struct100_900s,depth_gradient_bid_struct100,Bookshape,btc,S2,900.0,Futures
book_asymmetry_fut_struct100_900s_btc,3739.9209,book_asymmetry_fut_struct100_900s,book_asymmetry_struct100,Bookshape,btc,S2,900.0,Futures
book_asymmetry_fut_struct50_60s_btc,3738.8307,book_asymmetry_fut_struct50_60s,book_asymmetry_struct50,Bookshape,btc,S2,60.0,Futures
ca_dist_to_day_high_bps_spread_fut_btceth,3738.0036,ca_dist_to_day_high_bps_spread_fut,ca_dist_to_day_high_bps_spread,Cross-Asset,btceth,S6,,Cross-Asset
liq_concentration_ask_spot_struct100_900s_btc,3719.8561,liq_concentration_ask_spot_struct100_900s,liq_concentration_ask_struct100,Bookshape,btc,S2,900.0,Spot
cancel_rate_ask_spot_5bps_1s_btc,3703.1923,cancel_rate_ask_spot_5bps_1s,cancel_rate_ask_5bps,Liquidity Events,btc,S1,,Spot
book_asymmetry_fut_struct50_1s_btc,3677.6326,book_asymmetry_fut_struct50_1s,book_asymmetry_struct50,Bookshape,btc,S1,,Futures
depth_gradient_ask_fut_struct100_300s_btc,3673.9649,depth_gradient_ask_fut_struct100_300s,depth_gradient_ask_struct100,Bookshape,btc,S2,300.0,Futures
basis_1s_btc,3673.3171,basis_1s,basis,Price,btc,S1,,Futures
z_liq_imb_spot_struct50_60s_btc,3670.0337,z_liq_imb_spot_struct50_60s,z_liq_imb_struct50,Normalization,btc,S2,60.0,Spot
max_bps_ask_fut_300s_btc,3668.7144,max_bps_ask_fut_300s,max_bps_ask,Bookshape,btc,S1,300.0,Futures
z_liq_imb_fut_struct50_60s_btc,3656.7457,z_liq_imb_fut_struct50_60s,z_liq_imb_struct50,Normalization,btc,S2,60.0,Futures
liq_concentration_ask_spot_struct100_300s_btc,3648.6373,liq_concentration_ask_spot_struct100_300s,liq_concentration_ask_struct100,Bookshape,btc,S2,300.0,Spot
book_asymmetry_fut_struct50_300s_btc,3641.9864,book_asymmetry_fut_struct50_300s,book_asymmetry_struct50,Bookshape,btc,S2,300.0,Futures
mad_pull_rate_spot_5bps_15s_btc,3637.8234,mad_pull_rate_spot_5bps_15s,mad_pull_rate_5bps,Dynamics,btc,S2,15.0,Spot
depth_imbalance_struct100_spot_1s_btc,3625.8249,depth_imbalance_struct100_spot_1s,depth_imbalance_struct100,Imbalance,btc,S0,,Spot
ca_dist_to_day_high_bps_spread_spot_btceth,3602.6114,ca_dist_to_day_high_bps_spread_spot,ca_dist_to_day_high_bps_spread,Cross-Asset,btceth,S6,,Cross-Asset
z_liq_imb_fut_struct100_1s_btc,3583.753,z_liq_imb_fut_struct100_1s,z_liq_imb_struct100,Normalization,btc,S1,5.0,Futures
liq_concentration_spot_struct100_60s_btc,3573.8446,liq_concentration_spot_struct100_60s,liq_concentration_struct100,Bookshape,btc,S3,,Spot
z_liq_imb_fut_struct100_60s_btc,3572.1244,z_liq_imb_fut_struct100_60s,z_liq_imb_struct100,Normalization,btc,S2,60.0,Futures
queue_pressure_log_spot_2bps_1s_btc,3559.1718,queue_pressure_log_spot_2bps_1s,queue_pressure_log_2bps,Pressure,btc,S1,,Spot
liq_concentration_bid_spot_struct100_300s_btc,3554.553,liq_concentration_bid_spot_struct100_300s,liq_concentration_bid_struct100,Bookshape,btc,S2,300.0,Spot
liq_concentration_spot_struct100_900s_btc,3539.781,liq_concentration_spot_struct100_900s,liq_concentration_struct100,Bookshape,btc,S3,,Spot
mad_pull_rate_spot_10bps_15s_btc,3537.6497,mad_pull_rate_spot_10bps_15s,mad_pull_rate_10bps,Dynamics,btc,S2,15.0,Spot
z_liq_imb_fut_struct50_900s_btc,3534.1106,z_liq_imb_fut_struct50_900s,z_liq_imb_struct50,Normalization,btc,S2,900.0,Futures
depth_gradient_ask_spot_struct100_1s_btc,3524.0482,depth_gradient_ask_spot_struct100_1s,depth_gradient_ask_struct100,Bookshape,btc,S1,,Spot
ask_churn_fut_2bps_15s_btc,3512.1571,ask_churn_fut_2bps_15s,ask_churn_2bps,Liquidity Events,btc,S2,15.0,Futures
mad_pull_rate_fut_5bps_15s_btc,3509.8954,mad_pull_rate_fut_5bps_15s,mad_pull_rate_5bps,Dynamics,btc,S2,15.0,Futures
d2_pull_rate_spot_1bps_5s_btc,3499.2269,d2_pull_rate_spot_1bps_5s,d2_pull_rate_1bps,Dynamics,btc,S2,5.0,Spot
refill_vs_pull_div_fut_minus_spot_2bps_60s_btc,3498.0974,refill_vs_pull_div_fut_minus_spot_2bps_60s,refill_vs_pull_div_minus_2bps,Cross-Market,btc,S3,,Futures
spread_spot_60s_btc,3485.8992,spread_spot_60s,spread,Price,btc,S1,60.0,Spot
z_liq_imb_spot_struct100_1s_btc,3483.0306,z_liq_imb_spot_struct100_1s,z_liq_imb_struct100,Normalization,btc,S1,5.0,Spot
z_liq_imb_spot_struct50_300s_btc,3482.1049,z_liq_imb_spot_struct50_300s,z_liq_imb_struct50,Normalization,btc,S2,300.0,Spot
z_book_asymmetry_spot_struct100_1s_btc,3476.4154,z_book_asymmetry_spot_struct100_1s,z_book_asymmetry_struct100,Normalization,btc,S2,5.0,Spot
depth_gradient_bid_spot_struct100_1s_btc,3457.8043,depth_gradient_bid_spot_struct100_1s,depth_gradient_bid_struct100,Bookshape,btc,S1,,Spot
median_pull_rate_fut_10bps_15s_btc,3446.6306,median_pull_rate_fut_10bps_15s,median_pull_rate_10bps,Dynamics,btc,S2,15.0,Futures
liq_sum_fut_10bps_1s_btc,3435.1766,liq_sum_fut_10bps_1s,liq_sum_10bps,Bookshape,btc,S1,,Futures
liq_imb_persist_sf_struct100_300s_btc,3421.4831,liq_imb_persist_sf_struct100_300s,liq_imb_persist_sf_struct100,Cross-Market,btc,S3,,Spot|Futures
z_book_asymmetry_fut_struct100_60s_btc,3420.0361,z_book_asymmetry_fut_struct100_60s,z_book_asymmetry_struct100,Normalization,btc,S3,60.0,Futures
max_bps_bid_fut_60s_btc,3419.1059,max_bps_bid_fut_60s,max_bps_bid,Bookshape,btc,S1,60.0,Futures
depth_gradient_ask_fut_struct100_900s_btc,3406.9965,depth_gradient_ask_fut_struct100_900s,depth_gradient_ask_struct100,Bookshape,btc,S2,900.0,Futures
depth_gradient_bid_spot_struct100_300s_btc,3398.6003,depth_gradient_bid_spot_struct100_300s,depth_gradient_bid_struct100,Bookshape,btc,S2,300.0,Spot
l2_update_count_spot_5bps_5s_btc,3398.1063,l2_update_count_spot_5bps_5s,l2_update_count_5bps,Activity,btc,S2,5.0,Spot
z_liq_imb_fut_struct50_300s_btc,3391.577,z_liq_imb_fut_struct50_300s,z_liq_imb_struct50,Normalization,btc,S2,300.0,Futures
max_bps_bid_spot_900s_btc,3379.9739,max_bps_bid_spot_900s,max_bps_bid,Bookshape,btc,S1,900.0,Spot
liq_concentration_spot_struct100_300s_btc,3367.4587,liq_concentration_spot_struct100_300s,liq_concentration_struct100,Bookshape,btc,S3,,Spot
depth_notional_bid_struct100_spot_1s_btc,3366.2021,depth_notional_bid_struct100_spot_1s,depth_notional_bid_struct100,Bookshape,btc,S0,,Spot
ask_churn_spot_5bps_15s_btc,3361.416,ask_churn_spot_5bps_15s,ask_churn_5bps,Liquidity Events,btc,S3,15.0,Spot
z_liq_imb_fut_struct50_1s_btc,3341.4993,z_liq_imb_fut_struct50_1s,z_liq_imb_struct50,Normalization,btc,S1,5.0,Futures
cancel_rate_bid_spot_5bps_1s_btc,3323.3611,cancel_rate_bid_spot_5bps_1s,cancel_rate_bid_5bps,Liquidity Events,btc,S1,,Spot
refill_vs_pull_div_fut_minus_spot_1bps_15s_btc,3322.4081,refill_vs_pull_div_fut_minus_spot_1bps_15s,refill_vs_pull_div_minus_1bps,Cross-Market,btc,S3,,Futures
z_book_asymmetry_fut_struct100_900s_btc,3317.988,z_book_asymmetry_fut_struct100_900s,z_book_asymmetry_struct100,Normalization,btc,S3,900.0,Futures
pull_rate_fut_10bps_15s_btc,3305.196,pull_rate_fut_10bps_15s,pull_rate_10bps,Liquidity Events,btc,S1,15.0,Futures
book_asymmetry_fut_struct50_900s_btc,3304.3789,book_asymmetry_fut_struct50_900s,book_asymmetry_struct50,Bookshape,btc,S2,900.0,Futures
depth_gradient_bid_fut_struct100_60s_btc,3303.8526,depth_gradient_bid_fut_struct100_60s,depth_gradient_bid_struct100,Bookshape,btc,S2,60.0,Futures
z_book_asymmetry_spot_struct50_1s_btc,3294.205,z_book_asymmetry_spot_struct50_1s,z_book_asymmetry_struct50,Normalization,btc,S2,5.0,Spot
liq_concentration_bid_spot_struct100_60s_btc,3278.6791,liq_concentration_bid_spot_struct100_60s,liq_concentration_bid_struct100,Bookshape,btc,S2,60.0,Spot
max_bps_ask_fut_900s_btc,3278.3057,max_bps_ask_fut_900s,max_bps_ask,Bookshape,btc,S1,900.0,Futures
depth_gradient_bid_spot_struct100_900s_btc,3239.2254,depth_gradient_bid_spot_struct100_900s,depth_gradient_bid_struct100,Bookshape,btc,S2,900.0,Spot
liq_concentration_ask_spot_struct100_60s_btc,3229.901,liq_concentration_ask_spot_struct100_60s,liq_concentration_ask_struct100,Bookshape,btc,S2,60.0,Spot
book_asymmetry_spot_struct100_900s_btc,3217.3016,book_asymmetry_spot_struct100_900s,book_asymmetry_struct100,Bookshape,btc,S2,900.0,Spot
z_liq_imb_spot_struct50_900s_btc,3207.8324,z_liq_imb_spot_struct50_900s,z_liq_imb_struct50,Normalization,btc,S2,900.0,Spot
aggr_absorp_ratio_ask_spot_10bps_1s_btc,3202.6957,aggr_absorp_ratio_ask_spot_10bps_1s,aggr_absorp_ratio_ask_10bps,Absorption,btc,S1,,Spot
depth_gradient_ask_fut_struct100_60s_btc,3189.2786,depth_gradient_ask_fut_struct100_60s,depth_gradient_ask_struct100,Bookshape,btc,S2,60.0,Futures
spread_sf_div_60s_btc,3188.66,spread_sf_div_60s,spread_sf_div,Cross-Market,btc,S2,60.0,Cross
l2_update_count_fut_5bps_1s_btc,3188.5275,l2_update_count_fut_5bps_1s,l2_update_count_5bps,Activity,btc,S1,,Futures
mad_pull_rate_fut_10bps_15s_btc,3168.5731,mad_pull_rate_fut_10bps_15s,mad_pull_rate_10bps,Dynamics,btc,S2,15.0,Futures
trade_count_sf_div_60s_btc,3164.3264,trade_count_sf_div_60s,trade_count_sf_div,Cross-Market,btc,S3,,Spot|Futures
z_liq_imb_fut_struct100_300s_btc,3164.135,z_liq_imb_fut_struct100_300s,z_liq_imb_struct100,Normalization,btc,S2,300.0,Futures
depth_gradient_ask_spot_struct100_300s_btc,3132.8406,depth_gradient_ask_spot_struct100_300s,depth_gradient_ask_struct100,Bookshape,btc,S2,300.0,Spot
z_liq_imb_spot_struct100_60s_btc,3129.7725,z_liq_imb_spot_struct100_60s,z_liq_imb_struct100,Normalization,btc,S2,60.0,Spot
z_book_asymmetry_fut_struct50_900s_btc,3123.2007,z_book_asymmetry_fut_struct50_900s,z_book_asymmetry_struct50,Normalization,btc,S3,900.0,Futures
z_book_asymmetry_fut_struct50_60s_btc,3122.3779,z_book_asymmetry_fut_struct50_60s,z_book_asymmetry_struct50,Normalization,btc,S3,60.0,Futures
queue_pressure_log_spot_1bps_1s_btc,3113.725,queue_pressure_log_spot_1bps_1s,queue_pressure_log_1bps,Pressure,btc,S1,,Spot
ca_day_range_bps_spread_fut_btceth,3106.6706,ca_day_range_bps_spread_fut,ca_day_range_bps_spread,Cross-Asset,btceth,S6,,Cross-Asset
max_bps_bid_fut_300s_btc,3102.8602,max_bps_bid_fut_300s,max_bps_bid,Bookshape,btc,S1,300.0,Futures
ca_dist_to_day_low_bps_spread_fut_btceth,3082.4439,ca_dist_to_day_low_bps_spread_fut,ca_dist_to_day_low_bps_spread,Cross-Asset,btceth,S6,,Cross-Asset
trade_count_fut_div_300s_btc,3070.1744,trade_count_fut_div_300s,trade_count_div,Cross-Market,btc,S2,300.0,Futures
median_refill_rate_spot_10bps_60s_btc,3069.6104,median_refill_rate_spot_10bps_60s,median_refill_rate_10bps,Dynamics,btc,S2,60.0,Spot
z_liq_imb_spot_struct100_900s_btc,3051.2373,z_liq_imb_spot_struct100_900s,z_liq_imb_struct100,Normalization,btc,S2,900.0,Spot
aggr_absorp_ratio_bid_fut_10bps_1s_btc,3047.7114,aggr_absorp_ratio_bid_fut_10bps_1s,aggr_absorp_ratio_bid_10bps,Absorption,btc,S1,,Futures
fill_rate_ahead_spot_1bps_15s_btc,3042.7408,fill_rate_ahead_spot_1bps_15s,fill_rate_ahead_1bps,Liquidity Events,btc,S1,15.0,Spot
depth_notional_ask_struct100_spot_1s_btc,3042.0024,depth_notional_ask_struct100_spot_1s,depth_notional_ask_struct100,Bookshape,btc,S0,,Spot
z_book_asymmetry_fut_struct100_300s_btc,3016.4961,z_book_asymmetry_fut_struct100_300s,z_book_asymmetry_struct100,Normalization,btc,S3,300.0,Futures
z_liq_imb_spot_struct50_1s_btc,2954.3096,z_liq_imb_spot_struct50_1s,z_liq_imb_struct50,Normalization,btc,S1,5.0,Spot
z_book_asymmetry_spot_struct100_60s_btc,2950.8729,z_book_asymmetry_spot_struct100_60s,z_book_asymmetry_struct100,Normalization,btc,S3,60.0,Spot
absorb_refill_bid_fut_5bps_1s_btc,2934.9968,absorb_refill_bid_fut_5bps_1s,absorb_refill_bid_5bps,Absorption,btc,S2,1.0,Futures
median_pull_rate_spot_10bps_15s_btc,2926.25,median_pull_rate_spot_10bps_15s,median_pull_rate_10bps,Dynamics,btc,S2,15.0,Spot
z_liq_imb_spot_struct100_300s_btc,2913.9802,z_liq_imb_spot_struct100_300s,z_liq_imb_struct100,Normalization,btc,S2,300.0,Spot
z_book_asymmetry_spot_struct50_60s_btc,2900.0431,z_book_asymmetry_spot_struct50_60s,z_book_asymmetry_struct50,Normalization,btc,S3,60.0,Spot
dist_to_day_low_bps_spot_btc,2883.0619,dist_to_day_low_bps_spot,dist_to_day_low_bps,Range,btc,S1,,Spot
max_bps_bid_fut_900s_btc,2851.1363,max_bps_bid_fut_900s,max_bps_bid,Bookshape,btc,S1,900.0,Futures
cancel_rate_ask_fut_10bps_1s_btc,2848.9134,cancel_rate_ask_fut_10bps_1s,cancel_rate_ask_10bps,Liquidity Events,btc,S1,,Futures
add_rate_bid_spot_10bps_1s_btc,2844.5186,add_rate_bid_spot_10bps_1s,add_rate_bid_10bps,Liquidity Events,btc,S1,,Spot
z_refill_vs_pull_fut_2bps_60s_btc,2826.8968,z_refill_vs_pull_fut_2bps_60s,z_refill_vs_pull_2bps,Normalization,btc,S3,60.0,Futures
z_book_asymmetry_fut_struct50_300s_btc,2810.3995,z_book_asymmetry_fut_struct50_300s,z_book_asymmetry_struct50,Normalization,btc,S3,300.0,Futures
depth_gradient_spot_struct100_1s_btc,2806.7831,depth_gradient_spot_struct100_1s,depth_gradient_struct100,Bookshape,btc,S2,1.0,Spot
queue_pressure_log_fut_5bps_1s_btc,2796.8937,queue_pressure_log_fut_5bps_1s,queue_pressure_log_5bps,Pressure,btc,S1,,Futures
depth_imbalance_struct50_spot_1s_btc,2788.099,depth_imbalance_struct50_spot_1s,depth_imbalance_struct50,Imbalance,btc,S0,,Spot
add_rate_ask_fut_2bps_1s_btc,2782.0186,add_rate_ask_fut_2bps_1s,add_rate_ask_2bps,Liquidity Events,btc,S1,,Futures
absorb_refill_ask_fut_2bps_1s_btc,2765.1572,absorb_refill_ask_fut_2bps_1s,absorb_refill_ask_2bps,Absorption,btc,S2,1.0,Futures
ca_bps_spread_fut_btc,2763.7191,ca_bps_spread_fut,ca_bps_spread,Cross-Asset-Intermediary,btc,S6,,Fut
z_book_asymmetry_spot_struct50_300s_btc,2745.237,z_book_asymmetry_spot_struct50_300s,z_book_asymmetry_struct50,Normalization,btc,S3,300.0,Spot
depth_gradient_spot_struct100_60s_btc,2743.5574,depth_gradient_spot_struct100_60s,depth_gradient_struct100,Bookshape,btc,S3,,Spot
depth_gradient_fut_struct100_60s_btc,2735.7972,depth_gradient_fut_struct100_60s,depth_gradient_struct100,Bookshape,btc,S3,,Futures
add_rate_ask_spot_10bps_1s_btc,2730.3209,add_rate_ask_spot_10bps_1s,add_rate_ask_10bps,Liquidity Events,btc,S1,,Spot
depth_gradient_ask_spot_struct100_900s_btc,2725.0046,depth_gradient_ask_spot_struct100_900s,depth_gradient_ask_struct100,Bookshape,btc,S2,900.0,Spot
book_asymmetry_spot_struct100_300s_btc,2724.8396,book_asymmetry_spot_struct100_300s,book_asymmetry_struct100,Bookshape,btc,S2,300.0,Spot
ca_dist_to_day_low_bps_spread_spot_btceth,2720.5497,ca_dist_to_day_low_bps_spread_spot,ca_dist_to_day_low_bps_spread,Cross-Asset,btceth,S6,,Cross-Asset
add_rate_ask_fut_5bps_1s_btc,2714.9333,add_rate_ask_fut_5bps_1s,add_rate_ask_5bps,Liquidity Events,btc,S1,,Futures
mad_refill_rate_spot_10bps_60s_btc,2706.4895,mad_refill_rate_spot_10bps_60s,mad_refill_rate_10bps,Dynamics,btc,S2,60.0,Spot
depth_gradient_bid_spot_struct100_60s_btc,2703.0394,depth_gradient_bid_spot_struct100_60s,depth_gradient_bid_struct100,Bookshape,btc,S2,60.0,Spot
dist_to_day_low_bps_fut_btc,2679.2081,dist_to_day_low_bps_fut,dist_to_day_low_bps,Range,btc,S1,,Futures
basis_sf_mid_60s_btc,2677.5685,basis_sf_mid_60s,basis_sf_mid,Cross-Market,btc,S1,60.0,
aggr_absorp_ratio_ask_fut_10bps_1s_btc,2663.7795,aggr_absorp_ratio_ask_fut_10bps_1s,aggr_absorp_ratio_ask_10bps,Absorption,btc,S1,,Futures
queue_pressure_log_div_1bps_1s_btc,2661.3646,queue_pressure_log_div_1bps_1s,queue_pressure_log_div_1bps,Pressure,btc,S2,1.0,Cross
depth_notional_bid_10bps_spot_1s_btc,2656.5031,depth_notional_bid_10bps_spot_1s,depth_notional_bid_10bps,Bookshape,btc,S0,,Spot
depth_gradient_ask_spot_struct100_60s_btc,2644.7788,depth_gradient_ask_spot_struct100_60s,depth_gradient_ask_struct100,Bookshape,btc,S2,60.0,Spot
cancel_rate_bid_spot_2bps_1s_btc,2635.7041,cancel_rate_bid_spot_2bps_1s,cancel_rate_bid_2bps,Liquidity Events,btc,S1,,Spot
depth_gradient_spot_struct100_300s_btc,2626.0212,depth_gradient_spot_struct100_300s,depth_gradient_struct100,Bookshape,btc,S3,,Spot
cancel_rate_ask_spot_2bps_1s_btc,2607.9491,cancel_rate_ask_spot_2bps_1s,cancel_rate_ask_2bps,Liquidity Events,btc,S1,,Spot
z_rv_300s_btc,2606.9023,z_rv_300s,z_rv,Normalization,btc,S2,300.0,Spot
depth_notional_bid_struct100_spot_300s_btc,2600.9011,depth_notional_bid_struct100_spot_300s,depth_notional_bid_struct100,Bookshape,btc,S1,300.0,Spot
z_book_asymmetry_spot_struct50_900s_btc,2583.3587,z_book_asymmetry_spot_struct50_900s,z_book_asymmetry_struct50,Normalization,btc,S3,900.0,Spot
depth_notional_bid_struct100_spot_60s_btc,2579.2868,depth_notional_bid_struct100_spot_60s,depth_notional_bid_struct100,Bookshape,btc,S1,60.0,Spot
trade_count_fut_div_900s_btc,2567.1906,trade_count_fut_div_900s,trade_count_div,Cross-Market,btc,S2,900.0,Futures
liq_concentration_bid_fut_struct100_1s_btc,2564.0402,liq_concentration_bid_fut_struct100_1s,liq_concentration_bid_struct100,Bookshape,btc,S1,,Futures
depth_notional_bid_struct100_spot_900s_btc,2537.1168,depth_notional_bid_struct100_spot_900s,depth_notional_bid_struct100,Bookshape,btc,S1,900.0,Spot
z_book_asymmetry_spot_struct100_900s_btc,2524.9985,z_book_asymmetry_spot_struct100_900s,z_book_asymmetry_struct100,Normalization,btc,S3,900.0,Spot
spread_fut_900s_btc,2501.9172,spread_fut_900s,spread,Price,btc,S1,900.0,Futures
ask_churn_fut_2bps_60s_btc,2492.2991,ask_churn_fut_2bps_60s,ask_churn_2bps,Liquidity Events,btc,S2,60.0,Futures
z_book_asymmetry_spot_struct100_300s_btc,2490.7621,z_book_asymmetry_spot_struct100_300s,z_book_asymmetry_struct100,Normalization,btc,S3,300.0,Spot
ask_churn_spot_2bps_15s_btc,2474.7721,ask_churn_spot_2bps_15s,ask_churn_2bps,Liquidity Events,btc,S2,15.0,Spot
depth_notional_ask_struct100_spot_60s_btc,2471.8928,depth_notional_ask_struct100_spot_60s,depth_notional_ask_struct100,Bookshape,btc,S1,60.0,Spot
depth_gradient_div_fut_minus_spot_struct100_60s_btc,2458.2513,depth_gradient_div_fut_minus_spot_struct100_60s,depth_gradient_div_minus_struct100,Cross-Market,btc,S4,,Spot|Futures
net_cancel_fut_5bps_900s_btc,2455.0271,net_cancel_fut_5bps_900s,net_cancel_5bps,Pressure,btc,S3,900.0,Futures
depth_gradient_spot_struct100_900s_btc,2443.1861,depth_gradient_spot_struct100_900s,depth_gradient_struct100,Bookshape,btc,S3,,Spot
bps_sym_spot_1s_btc,2440.246,bps_sym_spot_1s,bps_sym,Price,btc,S0,,Spot
basis_vwap_sf_900s_btc,2431.7021,basis_vwap_sf_900s,basis_vwap_sf,Cross-Market,btc,S3,900.0,Spot|Futures
add_rate_ask_spot_5bps_1s_btc,2426.242,add_rate_ask_spot_5bps_1s,add_rate_ask_5bps,Liquidity Events,btc,S1,,Spot
book_asymmetry_spot_struct50_300s_btc,2374.3942,book_asymmetry_spot_struct50_300s,book_asymmetry_struct50,Bookshape,btc,S2,300.0,Spot
add_rate_bid_spot_5bps_1s_btc,2374.0579,add_rate_bid_spot_5bps_1s,add_rate_bid_5bps,Liquidity Events,btc,S1,,Spot
impact_per_signed_spot_persist_900s_btc,2369.2438,impact_per_signed_spot_persist_900s,impact_per_signed_persist,Dynamics,btc,S3,900.0,Spot
depth_gradient_div_fut_minus_spot_struct100_300s_btc,2363.3319,depth_gradient_div_fut_minus_spot_struct100_300s,depth_gradient_div_minus_struct100,Cross-Market,btc,S4,,Spot|Futures
depth_notional_ask_struct100_spot_300s_btc,2354.256,depth_notional_ask_struct100_spot_300s,depth_notional_ask_struct100,Bookshape,btc,S1,300.0,Spot
depth_gradient_div_fut_minus_spot_struct50_60s_btc,2345.1894,depth_gradient_div_fut_minus_spot_struct50_60s,depth_gradient_div_minus_struct50,Cross-Market,btc,S4,,Spot|Futures
z_refill_vs_pull_spot_2bps_60s_btc,2336.384,z_refill_vs_pull_spot_2bps_60s,z_refill_vs_pull_2bps,Normalization,btc,S3,60.0,Spot
depth_gradient_fut_struct100_300s_btc,2335.2649,depth_gradient_fut_struct100_300s,depth_gradient_struct100,Bookshape,btc,S3,,Futures
median_refill_rate_fut_10bps_60s_btc,2309.843,median_refill_rate_fut_10bps_60s,median_refill_rate_10bps,Dynamics,btc,S2,60.0,Futures
trade_count_fut_div_60s_btc,2295.8592,trade_count_fut_div_60s,trade_count_div,Cross-Market,btc,S2,60.0,Futures
depth_gradient_fut_struct100_900s_btc,2290.2235,depth_gradient_fut_struct100_900s,depth_gradient_struct100,Bookshape,btc,S3,,Futures
impact_per_signed_fut_persist_900s_btc,2284.4166,impact_per_signed_fut_persist_900s,impact_per_signed_persist,Dynamics,btc,S3,900.0,Futures
liq_concentration_fut_struct100_900s_btc,2283.6502,liq_concentration_fut_struct100_900s,liq_concentration_struct100,Bookshape,btc,S3,,Futures
impact_per_signed_spot_persist_60s_btc,2278.753,impact_per_signed_spot_persist_60s,impact_per_signed_persist,Dynamics,btc,S3,60.0,Spot
bid_churn_spot_2bps_15s_btc,2267.3114,bid_churn_spot_2bps_15s,bid_churn_2bps,Liquidity Events,btc,S2,15.0,Spot
refill_rate_behind_spot_1bps_15s_btc,2243.9315,refill_rate_behind_spot_1bps_15s,refill_rate_behind_1bps,Liquidity Events,btc,S2,15.0,Spot
spread_spot_300s_btc,2234.3608,spread_spot_300s,spread,Price,btc,S1,300.0,Spot
depth_notional_ask_struct100_spot_900s_btc,2219.6154,depth_notional_ask_struct100_spot_900s,depth_notional_ask_struct100,Bookshape,btc,S1,900.0,Spot
range_pos_fut_3600s_btc,2198.5181,range_pos_fut_3600s,range_pos,Range,btc,S1,3600.0,Futures
