column,bare_name,asset,stage,group,spec_file,depth_band,window_s,market_scope,feature_id,matched_spec_name,is_meta,is_target,is_feature,match_source,base_concept
refill_rate_shock_spot_10bps_15s_eth,refill_rate_shock_spot_10bps_15s,eth,S2,Dynamics,s2_dynamics,,15.0,Spot,2425.0,refill_rate_shock_spot_10bps_15s,False,False,True,spec,refill_rate_shock_10bps
refill_rate_shock_spot_10bps_5s_eth,refill_rate_shock_spot_10bps_5s,eth,S2,Dynamics,s2_dynamics,,5.0,Spot,2426.0,refill_rate_shock_spot_10bps_5s,False,False,True,spec,refill_rate_shock_10bps
refill_rate_shock_spot_10bps_60s_eth,refill_rate_shock_spot_10bps_60s,eth,S2,Dynamics,s2_dynamics,,60.0,Spot,2427.0,refill_rate_shock_spot_10bps_60s,False,False,True,spec,refill_rate_shock_10bps
refill_rate_shock_spot_1bps_60s_eth,refill_rate_shock_spot_1bps_60s,eth,S2,Dynamics,s2_dynamics,,60.0,Spot,2428.0,refill_rate_shock_spot_1bps_60s,False,False,True,spec,refill_rate_shock_1bps
refill_rate_shock_spot_2bps_5s_eth,refill_rate_shock_spot_2bps_5s,eth,S2,Dynamics,s2_dynamics,,5.0,Spot,2429.0,refill_rate_shock_spot_2bps_5s,False,False,True,spec,refill_rate_shock_2bps
refill_rate_shock_spot_5bps_15s_eth,refill_rate_shock_spot_5bps_15s,eth,S2,Dynamics,s2_dynamics,,15.0,Spot,2430.0,refill_rate_shock_spot_5bps_15s,False,False,True,spec,refill_rate_shock_5bps
refill_rate_shock_spot_5bps_5s_eth,refill_rate_shock_spot_5bps_5s,eth,S2,Dynamics,s2_dynamics,,5.0,Spot,2431.0,refill_rate_shock_spot_5bps_5s,False,False,True,spec,refill_rate_shock_5bps
refill_rate_shock_spot_5bps_60s_eth,refill_rate_shock_spot_5bps_60s,eth,S2,Dynamics,s2_dynamics,,60.0,Spot,2432.0,refill_rate_shock_spot_5bps_60s,False,False,True,spec,refill_rate_shock_5bps
flow_depth_align_fut_struct50_1s_eth,flow_depth_align_fut_struct50_1s,eth,S2,Dynamics,s2_dynamics,,,Futures,2433.0,flow_depth_align_fut_struct50_1s,False,False,True,spec,flow_depth_align_struct50
flow_depth_align_fut_struct100_1s_eth,flow_depth_align_fut_struct100_1s,eth,S2,Dynamics,s2_dynamics,,,Futures,2434.0,flow_depth_align_fut_struct100_1s,False,False,True,spec,flow_depth_align_struct100
flow_depth_align_spot_struct50_1s_eth,flow_depth_align_spot_struct50_1s,eth,S2,Dynamics,s2_dynamics,,,Spot,2435.0,flow_depth_align_spot_struct50_1s,False,False,True,spec,flow_depth_align_struct50
flow_depth_align_spot_struct100_1s_eth,flow_depth_align_spot_struct100_1s,eth,S2,Dynamics,s2_dynamics,,,Spot,2436.0,flow_depth_align_spot_struct100_1s,False,False,True,spec,flow_depth_align_struct100
flow_depth_align_fut_struct100_60s_eth,flow_depth_align_fut_struct100_60s,eth,S2,Dynamics,s2_dynamics,,60.0,Futures,2437.0,flow_depth_align_fut_struct100_60s,False,False,True,spec,flow_depth_align_struct100
flow_depth_align_fut_struct100_300s_eth,flow_depth_align_fut_struct100_300s,eth,S2,Dynamics,s2_dynamics,,300.0,Futures,2438.0,flow_depth_align_fut_struct100_300s,False,False,True,spec,flow_depth_align_struct100
flow_depth_align_spot_struct100_60s_eth,flow_depth_align_spot_struct100_60s,eth,S2,Dynamics,s2_dynamics,,60.0,Spot,2439.0,flow_depth_align_spot_struct100_60s,False,False,True,spec,flow_depth_align_struct100
flow_depth_align_spot_struct100_300s_eth,flow_depth_align_spot_struct100_300s,eth,S2,Dynamics,s2_dynamics,,300.0,Spot,2440.0,flow_depth_align_spot_struct100_300s,False,False,True,spec,flow_depth_align_struct100
impact_per_liquidity_fut_2bps_300s_eth,impact_per_liquidity_fut_2bps_300s,eth,S2,Impact,s2_impact,,300.0,Futures,2441.0,impact_per_liquidity_fut_2bps_300s,False,False,True,spec,impact_per_liquidity_2bps
impact_per_liquidity_fut_2bps_60s_eth,impact_per_liquidity_fut_2bps_60s,eth,S2,Impact,s2_impact,,60.0,Futures,2442.0,impact_per_liquidity_fut_2bps_60s,False,False,True,spec,impact_per_liquidity_2bps
impact_per_liquidity_fut_2bps_900s_eth,impact_per_liquidity_fut_2bps_900s,eth,S2,Impact,s2_impact,,900.0,Futures,2443.0,impact_per_liquidity_fut_2bps_900s,False,False,True,spec,impact_per_liquidity_2bps
impact_per_liquidity_fut_5bps_300s_eth,impact_per_liquidity_fut_5bps_300s,eth,S2,Impact,s2_impact,,300.0,Futures,2444.0,impact_per_liquidity_fut_5bps_300s,False,False,True,spec,impact_per_liquidity_5bps
impact_per_liquidity_fut_5bps_60s_eth,impact_per_liquidity_fut_5bps_60s,eth,S2,Impact,s2_impact,,60.0,Futures,2445.0,impact_per_liquidity_fut_5bps_60s,False,False,True,spec,impact_per_liquidity_5bps
impact_per_liquidity_fut_5bps_900s_eth,impact_per_liquidity_fut_5bps_900s,eth,S2,Impact,s2_impact,,900.0,Futures,2446.0,impact_per_liquidity_fut_5bps_900s,False,False,True,spec,impact_per_liquidity_5bps
impact_per_liquidity_spot_2bps_300s_eth,impact_per_liquidity_spot_2bps_300s,eth,S2,Impact,s2_impact,,300.0,Spot,2447.0,impact_per_liquidity_spot_2bps_300s,False,False,True,spec,impact_per_liquidity_2bps
impact_per_liquidity_spot_2bps_60s_eth,impact_per_liquidity_spot_2bps_60s,eth,S2,Impact,s2_impact,,60.0,Spot,2448.0,impact_per_liquidity_spot_2bps_60s,False,False,True,spec,impact_per_liquidity_2bps
impact_per_liquidity_spot_2bps_900s_eth,impact_per_liquidity_spot_2bps_900s,eth,S2,Impact,s2_impact,,900.0,Spot,2449.0,impact_per_liquidity_spot_2bps_900s,False,False,True,spec,impact_per_liquidity_2bps
impact_per_liquidity_spot_5bps_300s_eth,impact_per_liquidity_spot_5bps_300s,eth,S2,Impact,s2_impact,,300.0,Spot,2450.0,impact_per_liquidity_spot_5bps_300s,False,False,True,spec,impact_per_liquidity_5bps
impact_per_liquidity_spot_5bps_60s_eth,impact_per_liquidity_spot_5bps_60s,eth,S2,Impact,s2_impact,,60.0,Spot,2451.0,impact_per_liquidity_spot_5bps_60s,False,False,True,spec,impact_per_liquidity_5bps
impact_per_liquidity_spot_5bps_900s_eth,impact_per_liquidity_spot_5bps_900s,eth,S2,Impact,s2_impact,,900.0,Spot,2452.0,impact_per_liquidity_spot_5bps_900s,False,False,True,spec,impact_per_liquidity_5bps
impact_per_signed_fut_15s_eth,impact_per_signed_fut_15s,eth,S2,Impact,s2_impact,,15.0,Futures,2453.0,impact_per_signed_fut_15s,False,False,True,spec,impact_per_signed
impact_per_signed_fut_5s_eth,impact_per_signed_fut_5s,eth,S2,Impact,s2_impact,,5.0,Futures,2454.0,impact_per_signed_fut_5s,False,False,True,spec,impact_per_signed
impact_per_signed_fut_60s_eth,impact_per_signed_fut_60s,eth,S2,Impact,s2_impact,,60.0,Futures,2455.0,impact_per_signed_fut_60s,False,False,True,spec,impact_per_signed
impact_per_signed_fut_900s_eth,impact_per_signed_fut_900s,eth,S2,Impact,s2_impact,,900.0,Futures,2456.0,impact_per_signed_fut_900s,False,False,True,spec,impact_per_signed
impact_per_signed_spot_15s_eth,impact_per_signed_spot_15s,eth,S2,Impact,s2_impact,,15.0,Spot,2457.0,impact_per_signed_spot_15s,False,False,True,spec,impact_per_signed
impact_per_signed_spot_5s_eth,impact_per_signed_spot_5s,eth,S2,Impact,s2_impact,,5.0,Spot,2458.0,impact_per_signed_spot_5s,False,False,True,spec,impact_per_signed
impact_per_signed_spot_60s_eth,impact_per_signed_spot_60s,eth,S2,Impact,s2_impact,,60.0,Spot,2459.0,impact_per_signed_spot_60s,False,False,True,spec,impact_per_signed
impact_per_signed_spot_900s_eth,impact_per_signed_spot_900s,eth,S2,Impact,s2_impact,,900.0,Spot,2460.0,impact_per_signed_spot_900s,False,False,True,spec,impact_per_signed
refill_vs_pull_fut_1bps_15s_eth,refill_vs_pull_fut_1bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Futures,2461.0,refill_vs_pull_fut_1bps_15s,False,False,True,spec,refill_vs_pull_1bps
refill_vs_pull_fut_1bps_5s_eth,refill_vs_pull_fut_1bps_5s,eth,S2,Liquidity Events,s2_liquidity_events,,5.0,Futures,2462.0,refill_vs_pull_fut_1bps_5s,False,False,True,spec,refill_vs_pull_1bps
refill_vs_pull_fut_2bps_5s_eth,refill_vs_pull_fut_2bps_5s,eth,S2,Liquidity Events,s2_liquidity_events,,5.0,Futures,2463.0,refill_vs_pull_fut_2bps_5s,False,False,True,spec,refill_vs_pull_2bps
refill_vs_pull_fut_2bps_60s_eth,refill_vs_pull_fut_2bps_60s,eth,S2,Liquidity Events,s2_liquidity_events,,60.0,Futures,2464.0,refill_vs_pull_fut_2bps_60s,False,False,True,spec,refill_vs_pull_2bps
refill_vs_pull_spot_1bps_15s_eth,refill_vs_pull_spot_1bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Spot,2465.0,refill_vs_pull_spot_1bps_15s,False,False,True,spec,refill_vs_pull_1bps
refill_vs_pull_spot_1bps_5s_eth,refill_vs_pull_spot_1bps_5s,eth,S2,Liquidity Events,s2_liquidity_events,,5.0,Spot,2466.0,refill_vs_pull_spot_1bps_5s,False,False,True,spec,refill_vs_pull_1bps
refill_vs_pull_spot_2bps_5s_eth,refill_vs_pull_spot_2bps_5s,eth,S2,Liquidity Events,s2_liquidity_events,,5.0,Spot,2467.0,refill_vs_pull_spot_2bps_5s,False,False,True,spec,refill_vs_pull_2bps
refill_vs_pull_spot_2bps_60s_eth,refill_vs_pull_spot_2bps_60s,eth,S2,Liquidity Events,s2_liquidity_events,,60.0,Spot,2468.0,refill_vs_pull_spot_2bps_60s,False,False,True,spec,refill_vs_pull_2bps
ask_churn_fut_2bps_15s_eth,ask_churn_fut_2bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Futures,2469.0,ask_churn_fut_2bps_15s,False,False,True,spec,ask_churn_2bps
ask_churn_fut_2bps_60s_eth,ask_churn_fut_2bps_60s,eth,S2,Liquidity Events,s2_liquidity_events,,60.0,Futures,2470.0,ask_churn_fut_2bps_60s,False,False,True,spec,ask_churn_2bps
ask_churn_spot_2bps_15s_eth,ask_churn_spot_2bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Spot,2471.0,ask_churn_spot_2bps_15s,False,False,True,spec,ask_churn_2bps
ask_churn_spot_2bps_60s_eth,ask_churn_spot_2bps_60s,eth,S2,Liquidity Events,s2_liquidity_events,,60.0,Spot,2472.0,ask_churn_spot_2bps_60s,False,False,True,spec,ask_churn_2bps
bid_churn_fut_2bps_15s_eth,bid_churn_fut_2bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Futures,2473.0,bid_churn_fut_2bps_15s,False,False,True,spec,bid_churn_2bps
bid_churn_fut_2bps_60s_eth,bid_churn_fut_2bps_60s,eth,S2,Liquidity Events,s2_liquidity_events,,60.0,Futures,2474.0,bid_churn_fut_2bps_60s,False,False,True,spec,bid_churn_2bps
bid_churn_spot_2bps_15s_eth,bid_churn_spot_2bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Spot,2475.0,bid_churn_spot_2bps_15s,False,False,True,spec,bid_churn_2bps
bid_churn_spot_2bps_60s_eth,bid_churn_spot_2bps_60s,eth,S2,Liquidity Events,s2_liquidity_events,,60.0,Spot,2476.0,bid_churn_spot_2bps_60s,False,False,True,spec,bid_churn_2bps
cancel_rate_ahead_fut_1bps_15s_eth,cancel_rate_ahead_fut_1bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Futures,2477.0,cancel_rate_ahead_fut_1bps_15s,False,False,True,spec,cancel_rate_ahead_1bps
cancel_rate_ahead_spot_1bps_15s_eth,cancel_rate_ahead_spot_1bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Spot,2478.0,cancel_rate_ahead_spot_1bps_15s,False,False,True,spec,cancel_rate_ahead_1bps
cancel_rate_behind_fut_1bps_15s_eth,cancel_rate_behind_fut_1bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Futures,2479.0,cancel_rate_behind_fut_1bps_15s,False,False,True,spec,cancel_rate_behind_1bps
cancel_rate_behind_spot_1bps_15s_eth,cancel_rate_behind_spot_1bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Spot,2480.0,cancel_rate_behind_spot_1bps_15s,False,False,True,spec,cancel_rate_behind_1bps
ask_churn_fut_5bps_1s_eth,ask_churn_fut_5bps_1s,eth,S2,Liquidity Events,s2_liquidity_events,,1.0,Futures,2481.0,ask_churn_fut_5bps_1s,False,False,True,spec,ask_churn_5bps
ask_churn_spot_5bps_1s_eth,ask_churn_spot_5bps_1s,eth,S2,Liquidity Events,s2_liquidity_events,,1.0,Spot,2482.0,ask_churn_spot_5bps_1s,False,False,True,spec,ask_churn_5bps
bid_churn_fut_5bps_1s_eth,bid_churn_fut_5bps_1s,eth,S2,Liquidity Events,s2_liquidity_events,,1.0,Futures,2483.0,bid_churn_fut_5bps_1s,False,False,True,spec,bid_churn_5bps
bid_churn_spot_5bps_1s_eth,bid_churn_spot_5bps_1s,eth,S2,Liquidity Events,s2_liquidity_events,,1.0,Spot,2484.0,bid_churn_spot_5bps_1s,False,False,True,spec,bid_churn_5bps
pull_rate_fut_1bps_15s_eth,pull_rate_fut_1bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Futures,2485.0,pull_rate_fut_1bps_15s,False,False,True,spec,pull_rate_1bps
pull_rate_fut_2bps_15s_eth,pull_rate_fut_2bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Futures,2486.0,pull_rate_fut_2bps_15s,False,False,True,spec,pull_rate_2bps
pull_rate_fut_2bps_60s_eth,pull_rate_fut_2bps_60s,eth,S2,Liquidity Events,s2_liquidity_events,,60.0,Futures,2487.0,pull_rate_fut_2bps_60s,False,False,True,spec,pull_rate_2bps
pull_rate_spot_1bps_15s_eth,pull_rate_spot_1bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Spot,2488.0,pull_rate_spot_1bps_15s,False,False,True,spec,pull_rate_1bps
pull_rate_spot_2bps_15s_eth,pull_rate_spot_2bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Spot,2489.0,pull_rate_spot_2bps_15s,False,False,True,spec,pull_rate_2bps
pull_rate_spot_2bps_60s_eth,pull_rate_spot_2bps_60s,eth,S2,Liquidity Events,s2_liquidity_events,,60.0,Spot,2490.0,pull_rate_spot_2bps_60s,False,False,True,spec,pull_rate_2bps
refill_rate_fut_1bps_15s_eth,refill_rate_fut_1bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Futures,2491.0,refill_rate_fut_1bps_15s,False,False,True,spec,refill_rate_1bps
refill_rate_fut_1bps_5s_eth,refill_rate_fut_1bps_5s,eth,S2,Liquidity Events,s2_liquidity_events,,5.0,Futures,2492.0,refill_rate_fut_1bps_5s,False,False,True,spec,refill_rate_1bps
refill_rate_fut_2bps_15s_eth,refill_rate_fut_2bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Futures,2493.0,refill_rate_fut_2bps_15s,False,False,True,spec,refill_rate_2bps
refill_rate_fut_2bps_60s_eth,refill_rate_fut_2bps_60s,eth,S2,Liquidity Events,s2_liquidity_events,,60.0,Futures,2494.0,refill_rate_fut_2bps_60s,False,False,True,spec,refill_rate_2bps
refill_rate_spot_1bps_15s_eth,refill_rate_spot_1bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Spot,2495.0,refill_rate_spot_1bps_15s,False,False,True,spec,refill_rate_1bps
refill_rate_spot_1bps_5s_eth,refill_rate_spot_1bps_5s,eth,S2,Liquidity Events,s2_liquidity_events,,5.0,Spot,2496.0,refill_rate_spot_1bps_5s,False,False,True,spec,refill_rate_1bps
refill_rate_spot_2bps_15s_eth,refill_rate_spot_2bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Spot,2497.0,refill_rate_spot_2bps_15s,False,False,True,spec,refill_rate_2bps
refill_rate_spot_2bps_60s_eth,refill_rate_spot_2bps_60s,eth,S2,Liquidity Events,s2_liquidity_events,,60.0,Spot,2498.0,refill_rate_spot_2bps_60s,False,False,True,spec,refill_rate_2bps
refill_rate_behind_fut_1bps_15s_eth,refill_rate_behind_fut_1bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Futures,2499.0,refill_rate_behind_fut_1bps_15s,False,False,True,spec,refill_rate_behind_1bps
refill_rate_behind_spot_1bps_15s_eth,refill_rate_behind_spot_1bps_15s,eth,S2,Liquidity Events,s2_liquidity_events,,15.0,Spot,2500.0,refill_rate_behind_spot_1bps_15s,False,False,True,spec,refill_rate_behind_1bps
breakout_regime_flag_300s_eth,breakout_regime_flag_300s,eth,S2,Meta,s2_meta,,300.0,Futures,2501.0,breakout_regime_flag_300s,True,False,False,spec,breakout_regime_flag
breakout_regime_flag_60s_eth,breakout_regime_flag_60s,eth,S2,Meta,s2_meta,,60.0,Futures,2502.0,breakout_regime_flag_60s,True,False,False,spec,breakout_regime_flag
queue_pressure_depth_coherence_fut_5s_eth,queue_pressure_depth_coherence_fut_5s,eth,S2,Meta,s2_meta,,5.0,Futures,2503.0,queue_pressure_depth_coherence_fut_5s,True,False,False,spec,queue_pressure_depth_coherence
queue_pressure_depth_coherence_spot_5s_eth,queue_pressure_depth_coherence_spot_5s,eth,S2,Meta,s2_meta,,5.0,Spot,2504.0,queue_pressure_depth_coherence_spot_5s,True,False,False,spec,queue_pressure_depth_coherence
queue_pressure_depth_curvature_fut_5s_eth,queue_pressure_depth_curvature_fut_5s,eth,S2,Meta,s2_meta,,5.0,Futures,2505.0,queue_pressure_depth_curvature_fut_5s,True,False,False,spec,queue_pressure_depth_curvature
queue_pressure_depth_curvature_spot_5s_eth,queue_pressure_depth_curvature_spot_5s,eth,S2,Meta,s2_meta,,5.0,Spot,2506.0,queue_pressure_depth_curvature_spot_5s,True,False,False,spec,queue_pressure_depth_curvature
queue_pressure_depth_slope_fut_5s_eth,queue_pressure_depth_slope_fut_5s,eth,S2,Meta,s2_meta,,5.0,Futures,2507.0,queue_pressure_depth_slope_fut_5s,True,False,False,spec,queue_pressure_depth_slope
queue_pressure_depth_slope_spot_5s_eth,queue_pressure_depth_slope_spot_5s,eth,S2,Meta,s2_meta,,5.0,Spot,2508.0,queue_pressure_depth_slope_spot_5s,True,False,False,spec,queue_pressure_depth_slope
dir_consistency_fut_300s_eth,dir_consistency_fut_300s,eth,S2,Meta,s2_meta,,300.0,Futures,2509.0,dir_consistency_fut_300s,True,False,False,spec,dir_consistency
dir_consistency_fut_60s_eth,dir_consistency_fut_60s,eth,S2,Meta,s2_meta,,60.0,Futures,2510.0,dir_consistency_fut_60s,True,False,False,spec,dir_consistency
dir_consistency_fut_900s_eth,dir_consistency_fut_900s,eth,S2,Meta,s2_meta,,900.0,Futures,2511.0,dir_consistency_fut_900s,True,False,False,spec,dir_consistency
dir_consistency_spot_300s_eth,dir_consistency_spot_300s,eth,S2,Meta,s2_meta,,300.0,Spot,2512.0,dir_consistency_spot_300s,True,False,False,spec,dir_consistency
dir_consistency_spot_60s_eth,dir_consistency_spot_60s,eth,S2,Meta,s2_meta,,60.0,Spot,2513.0,dir_consistency_spot_60s,True,False,False,spec,dir_consistency
dir_consistency_spot_900s_eth,dir_consistency_spot_900s,eth,S2,Meta,s2_meta,,900.0,Spot,2514.0,dir_consistency_spot_900s,True,False,False,spec,dir_consistency
unidir_ratio_spot_300s_eth,unidir_ratio_spot_300s,eth,S2,Meta,s2_meta,,300.0,Spot,2515.0,unidir_ratio_spot_300s,True,False,False,spec,unidir_ratio
unidir_ratio_spot_60s_eth,unidir_ratio_spot_60s,eth,S2,Meta,s2_meta,,60.0,Spot,2516.0,unidir_ratio_spot_60s,True,False,False,spec,unidir_ratio
z_basis_300s_eth,z_basis_300s,eth,S2,Normalization,s2_normalization,,300.0,,2517.0,z_basis_300s,False,False,True,spec,z_basis
z_basis_60s_eth,z_basis_60s,eth,S2,Normalization,s2_normalization,,60.0,,2518.0,z_basis_60s,False,False,True,spec,z_basis
z_book_asymmetry_fut_struct100_1s_eth,z_book_asymmetry_fut_struct100_1s,eth,S2,Normalization,s2_normalization,,5.0,Futures,2519.0,z_book_asymmetry_fut_struct100_1s,False,False,True,spec,z_book_asymmetry_struct100
z_book_asymmetry_fut_struct50_1s_eth,z_book_asymmetry_fut_struct50_1s,eth,S2,Normalization,s2_normalization,,5.0,Futures,2520.0,z_book_asymmetry_fut_struct50_1s,False,False,True,spec,z_book_asymmetry_struct50
z_book_asymmetry_spot_struct100_1s_eth,z_book_asymmetry_spot_struct100_1s,eth,S2,Normalization,s2_normalization,,5.0,Spot,2521.0,z_book_asymmetry_spot_struct100_1s,False,False,True,spec,z_book_asymmetry_struct100
z_book_asymmetry_spot_struct50_1s_eth,z_book_asymmetry_spot_struct50_1s,eth,S2,Normalization,s2_normalization,,5.0,Spot,2522.0,z_book_asymmetry_spot_struct50_1s,False,False,True,spec,z_book_asymmetry_struct50
z_liq_imb_fut_struct100_300s_eth,z_liq_imb_fut_struct100_300s,eth,S2,Normalization,s2_normalization,,300.0,Futures,2523.0,z_liq_imb_fut_struct100_300s,False,False,True,spec,z_liq_imb_struct100
z_liq_imb_fut_struct100_60s_eth,z_liq_imb_fut_struct100_60s,eth,S2,Normalization,s2_normalization,,60.0,Futures,2524.0,z_liq_imb_fut_struct100_60s,False,False,True,spec,z_liq_imb_struct100
z_liq_imb_fut_struct100_900s_eth,z_liq_imb_fut_struct100_900s,eth,S2,Normalization,s2_normalization,,900.0,Futures,2525.0,z_liq_imb_fut_struct100_900s,False,False,True,spec,z_liq_imb_struct100
z_liq_imb_fut_struct50_300s_eth,z_liq_imb_fut_struct50_300s,eth,S2,Normalization,s2_normalization,,300.0,Futures,2526.0,z_liq_imb_fut_struct50_300s,False,False,True,spec,z_liq_imb_struct50
z_liq_imb_fut_struct50_60s_eth,z_liq_imb_fut_struct50_60s,eth,S2,Normalization,s2_normalization,,60.0,Futures,2527.0,z_liq_imb_fut_struct50_60s,False,False,True,spec,z_liq_imb_struct50
z_liq_imb_fut_struct50_900s_eth,z_liq_imb_fut_struct50_900s,eth,S2,Normalization,s2_normalization,,900.0,Futures,2528.0,z_liq_imb_fut_struct50_900s,False,False,True,spec,z_liq_imb_struct50
z_liq_imb_spot_struct100_300s_eth,z_liq_imb_spot_struct100_300s,eth,S2,Normalization,s2_normalization,,300.0,Spot,2529.0,z_liq_imb_spot_struct100_300s,False,False,True,spec,z_liq_imb_struct100
z_liq_imb_spot_struct100_60s_eth,z_liq_imb_spot_struct100_60s,eth,S2,Normalization,s2_normalization,,60.0,Spot,2530.0,z_liq_imb_spot_struct100_60s,False,False,True,spec,z_liq_imb_struct100
z_liq_imb_spot_struct100_900s_eth,z_liq_imb_spot_struct100_900s,eth,S2,Normalization,s2_normalization,,900.0,Spot,2531.0,z_liq_imb_spot_struct100_900s,False,False,True,spec,z_liq_imb_struct100
z_liq_imb_spot_struct50_300s_eth,z_liq_imb_spot_struct50_300s,eth,S2,Normalization,s2_normalization,,300.0,Spot,2532.0,z_liq_imb_spot_struct50_300s,False,False,True,spec,z_liq_imb_struct50
z_liq_imb_spot_struct50_60s_eth,z_liq_imb_spot_struct50_60s,eth,S2,Normalization,s2_normalization,,60.0,Spot,2533.0,z_liq_imb_spot_struct50_60s,False,False,True,spec,z_liq_imb_struct50
z_liq_imb_spot_struct50_900s_eth,z_liq_imb_spot_struct50_900s,eth,S2,Normalization,s2_normalization,,900.0,Spot,2534.0,z_liq_imb_spot_struct50_900s,False,False,True,spec,z_liq_imb_struct50
z_participation_rate_300s_eth,z_participation_rate_300s,eth,S2,Normalization,s2_normalization,,300.0,Cross,2535.0,z_participation_rate_300s,False,False,True,spec,z_participation_rate
z_participation_rate_60s_eth,z_participation_rate_60s,eth,S2,Normalization,s2_normalization,,60.0,Cross,2536.0,z_participation_rate_60s,False,False,True,spec,z_participation_rate
z_participation_rate_900s_eth,z_participation_rate_900s,eth,S2,Normalization,s2_normalization,,900.0,Cross,2537.0,z_participation_rate_900s,False,False,True,spec,z_participation_rate
z_pull_rate_fut_10bps_15s_eth,z_pull_rate_fut_10bps_15s,eth,S2,Normalization,s2_normalization,,15.0,Futures,2538.0,z_pull_rate_fut_10bps_15s,False,False,True,spec,z_pull_rate_10bps
z_pull_rate_fut_10bps_5s_eth,z_pull_rate_fut_10bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Futures,2539.0,z_pull_rate_fut_10bps_5s,False,False,True,spec,z_pull_rate_10bps
z_pull_rate_fut_10bps_60s_eth,z_pull_rate_fut_10bps_60s,eth,S2,Normalization,s2_normalization,,60.0,Futures,2540.0,z_pull_rate_fut_10bps_60s,False,False,True,spec,z_pull_rate_10bps
z_pull_rate_fut_1bps_5s_eth,z_pull_rate_fut_1bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Futures,2541.0,z_pull_rate_fut_1bps_5s,False,False,True,spec,z_pull_rate_1bps
z_pull_rate_fut_1bps_60s_eth,z_pull_rate_fut_1bps_60s,eth,S2,Normalization,s2_normalization,,60.0,Futures,2542.0,z_pull_rate_fut_1bps_60s,False,False,True,spec,z_pull_rate_1bps
z_pull_rate_fut_2bps_5s_eth,z_pull_rate_fut_2bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Futures,2543.0,z_pull_rate_fut_2bps_5s,False,False,True,spec,z_pull_rate_2bps
z_pull_rate_fut_5bps_15s_eth,z_pull_rate_fut_5bps_15s,eth,S2,Normalization,s2_normalization,,15.0,Futures,2544.0,z_pull_rate_fut_5bps_15s,False,False,True,spec,z_pull_rate_5bps
z_pull_rate_fut_5bps_5s_eth,z_pull_rate_fut_5bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Futures,2545.0,z_pull_rate_fut_5bps_5s,False,False,True,spec,z_pull_rate_5bps
z_pull_rate_fut_5bps_60s_eth,z_pull_rate_fut_5bps_60s,eth,S2,Normalization,s2_normalization,,60.0,Futures,2546.0,z_pull_rate_fut_5bps_60s,False,False,True,spec,z_pull_rate_5bps
z_pull_rate_spot_10bps_15s_eth,z_pull_rate_spot_10bps_15s,eth,S2,Normalization,s2_normalization,,15.0,Spot,2547.0,z_pull_rate_spot_10bps_15s,False,False,True,spec,z_pull_rate_10bps
z_pull_rate_spot_10bps_5s_eth,z_pull_rate_spot_10bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Spot,2548.0,z_pull_rate_spot_10bps_5s,False,False,True,spec,z_pull_rate_10bps
z_pull_rate_spot_10bps_60s_eth,z_pull_rate_spot_10bps_60s,eth,S2,Normalization,s2_normalization,,60.0,Spot,2549.0,z_pull_rate_spot_10bps_60s,False,False,True,spec,z_pull_rate_10bps
z_pull_rate_spot_1bps_5s_eth,z_pull_rate_spot_1bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Spot,2550.0,z_pull_rate_spot_1bps_5s,False,False,True,spec,z_pull_rate_1bps
z_pull_rate_spot_1bps_60s_eth,z_pull_rate_spot_1bps_60s,eth,S2,Normalization,s2_normalization,,60.0,Spot,2551.0,z_pull_rate_spot_1bps_60s,False,False,True,spec,z_pull_rate_1bps
z_pull_rate_spot_2bps_5s_eth,z_pull_rate_spot_2bps_5s,eth,S2,Normalization,s2_normalization,,5.0,Spot,2552.0,z_pull_rate_spot_2bps_5s,False,False,True,spec,z_pull_rate_2bps
